metric_category,metric_name,refactoring_type,observation_count,unique_commit_count,median_delta,mean_delta,q1_delta,q3_delta,improvement_rate,worsening_rate
method_metric,CC,Extract Subclass,75,7,0.0,-0.013333333333333334,0.0,0.0,0.21333333333333335,0.2
method_metric,CC,Inline Method,119,57,0.0,1.4873949579831933,0.0,2.0,0.12605042016806722,0.4117647058823529
method_metric,CC,Invert Condition,112,94,0.0,0.16071428571428573,0.0,2.0,0.19642857142857142,0.36607142857142855
method_metric,CC,Merge Catch,3,3,0.0,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333
method_metric,CC,Merge Conditional,45,42,-1.0,-5.377777777777778,-2.0,-1.0,0.7777777777777778,0.1111111111111111
method_metric,CC,Merge Method,5,2,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,CC,Merge Parameter,18,16,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,CC,Merge Variable,8,8,-0.5,-1.25,-2.0,1.25,0.5,0.375
method_metric,CC,Modify Method Annotation,1552,297,0.0,0.023195876288659795,0.0,0.0,0.0032216494845360823,0.01997422680412371
method_metric,CC,Modify Parameter Annotation,90,44,0.0,0.05555555555555555,0.0,0.0,0.011111111111111112,0.05555555555555555
method_metric,CC,Move And Inline Method,45,14,0.0,3.3555555555555556,0.0,3.0,0.13333333333333333,0.4666666666666667
method_metric,CC,Move And Rename Method,130,72,0.0,0.09230769230769231,0.0,0.0,0.05384615384615385,0.1
method_metric,CC,Move Code,74,61,0.0,0.5,0.0,1.0,0.10810810810810811,0.3108108108108108
method_metric,CC,Move Method,543,143,0.0,0.27071823204419887,0.0,0.0,0.04604051565377532,0.07918968692449356
method_metric,CC,Parameterize Test,7,2,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,CC,Pull Up Method,86,18,0.0,0.09302325581395349,0.0,0.0,0.011627906976744186,0.09302325581395349
method_metric,CC,Push Down Method,182,10,0.0,-0.04945054945054945,0.0,0.0,0.027472527472527472,0.005494505494505495
method_metric,CC,Remove Method Annotation,549,142,0.0,-0.009107468123861567,0.0,0.0,0.025500910746812388,0.03278688524590164
method_metric,CC,Remove Method Modifier,105,33,0.0,-0.09523809523809523,0.0,0.0,0.0380952380952381,0.09523809523809523
method_metric,CC,Remove Parameter,402,217,0.0,-0.19154228855721392,0.0,0.0,0.23880597014925373,0.05472636815920398
method_metric,CC,Remove Parameter Annotation,125,68,0.0,0.016,0.0,0.0,0.104,0.112
method_metric,CC,Remove Parameter Modifier,4,3,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,CC,Remove Thrown Exception Type,136,53,0.0,0.022058823529411766,0.0,0.0,0.029411764705882353,0.04411764705882353
method_metric,CC,Remove Variable Annotation,1,1,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,CC,Remove Variable Modifier,43,25,0.0,-1.1162790697674418,-2.0,1.0,0.3953488372093023,0.3023255813953488
method_metric,CC,Rename Method,1588,627,0.0,-0.0025188916876574307,0.0,0.0,0.03400503778337532,0.04659949622166247
method_metric,CC,Reorder Parameter,11,9,0.0,0.9090909090909091,0.0,1.0,0.0,0.36363636363636365
method_metric,CC,Replace Anonymous With Lambda,24,12,0.0,-0.25,0.0,0.0,0.16666666666666666,0.0
method_metric,CC,Replace Conditional With Ternary,43,37,-1.0,-1.2093023255813953,-1.0,0.0,0.7209302325581395,0.18604651162790697
method_metric,CC,Replace Generic With Diamond,37,18,0.0,0.21621621621621623,0.0,0.0,0.02702702702702703,0.08108108108108109
method_metric,CC,Replace Loop With Pipeline,26,21,-2.0,-1.6538461538461537,-2.0,-1.0,0.8461538461538461,0.0
method_metric,CC,Replace Pipeline With Loop,25,19,1.0,1.28,0.0,2.0,0.0,0.72
method_metric,CC,Split Conditional,97,89,2.0,2.1030927835051547,1.0,3.0,0.061855670103092786,0.8969072164948454
method_metric,CC,Split Method,30,12,0.0,-0.16666666666666666,0.0,0.0,0.1,0.03333333333333333
method_metric,CC,Split Parameter,17,17,0.0,-0.11764705882352941,0.0,0.0,0.11764705882352941,0.0
method_metric,CC,Split Variable,5,4,0.0,0.0,0.0,0.0,0.2,0.2
method_metric,CC,Try With Resources,98,38,0.0,-0.19387755102040816,0.0,0.0,0.15306122448979592,0.061224489795918366
method_metric,LOC,Add Method Annotation,1144,241,0.0,-0.1687062937062937,0.0,0.0,0.04807692307692308,0.03409090909090909
method_metric,LOC,Add Method Modifier,58,28,0.0,1.1379310344827587,0.0,0.75,0.017241379310344827,0.25862068965517243
method_metric,LOC,Add Parameter,1394,925,1.0,2.2381635581061694,0.0,2.0,0.018651362984218076,0.7309899569583931
method_metric,LOC,Add Parameter Annotation,358,73,0.0,0.11452513966480447,0.0,0.0,0.013966480446927373,0.0335195530726257
method_metric,LOC,Add Parameter Modifier,21,7,0.0,0.09523809523809523,0.0,0.0,0.0,0.09523809523809523
method_metric,LOC,Add Thrown Exception Type,171,74,0.0,1.2514619883040936,0.0,3.0,0.2046783625730994,0.4093567251461988
method_metric,LOC,Add Variable Annotation,55,10,0.0,0.21818181818181817,0.0,0.0,0.01818181818181818,0.07272727272727272
method_metric,LOC,Add Variable Modifier,41,24,0.0,1.6829268292682926,0.0,1.0,0.0975609756097561,0.3170731707317073
method_metric,LOC,Assert Throws,20,8,0.0,-0.2,-1.0,0.0,0.45,0.15
method_metric,LOC,Change Method Access Modifier,439,94,0.0,0.0774487471526196,0.0,0.0,0.022779043280182234,0.05239179954441914
method_metric,LOC,Change Return Type,1385,441,0.0,0.467870036101083,0.0,0.0,0.08375451263537906,0.2036101083032491
method_metric,LOC,Change Thrown Exception Type,23,10,-7.0,-6.304347826086956,-13.0,0.0,0.5652173913043478,0.043478260869565216
method_metric,LOC,Encapsulate Attribute,17,4,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.058823529411764705
method_metric,LOC,Extract And Move Method,1409,256,-3.0,-13.088005677785663,-14.0,0.0,0.5968772178850248,0.0830376153300213
method_metric,LOC,Extract Class,254,50,0.0,-1.1929133858267718,-3.0,2.0,0.3858267716535433,0.30708661417322836
method_metric,LOC,Extract Method,1773,628,-3.0,-12.478849407783418,-14.0,0.0,0.5984207557811618,0.212633953750705
method_metric,LOC,Extract Subclass,75,7,0.0,-0.49333333333333335,-3.5,3.0,0.41333333333333333,0.36
method_metric,LOC,Inline Method,119,57,2.0,9.798319327731093,0.0,10.5,0.24369747899159663,0.6554621848739496
method_metric,LOC,Invert Condition,112,94,0.0,-0.42857142857142855,-0.25,5.25,0.25,0.4642857142857143
method_metric,LOC,Merge Catch,3,3,-3.0,-2.3333333333333335,-3.0,-2.0,1.0,0.0
method_metric,LOC,Merge Conditional,45,42,-2.0,-25.4,-8.0,0.0,0.7111111111111111,0.17777777777777778
method_metric,LOC,Merge Method,5,2,2.0,2.4,2.0,3.0,0.0,1.0
method_metric,LOC,Merge Parameter,18,16,-0.5,-0.2777777777777778,-1.0,0.0,0.5,0.1111111111111111
method_metric,LOC,Merge Variable,8,8,-11.0,-9.5,-18.75,10.75,0.625,0.375
method_metric,LOC,Modify Method Annotation,1552,297,0.0,0.3002577319587629,0.0,0.0,0.01675257731958763,0.08311855670103092
method_metric,LOC,Modify Parameter Annotation,90,44,0.0,0.1111111111111111,0.0,0.0,0.022222222222222223,0.14444444444444443
method_metric,LOC,Move And Inline Method,45,14,0.0,14.622222222222222,-1.0,14.0,0.26666666666666666,0.4444444444444444
method_metric,LOC,Move And Rename Method,130,72,0.0,-0.09230769230769231,-0.75,0.0,0.25384615384615383,0.2076923076923077
method_metric,LOC,Move Code,74,61,1.0,1.635135135135135,-3.0,7.0,0.35135135135135137,0.527027027027027
method_metric,LOC,Move Method,543,143,0.0,0.08839779005524862,0.0,0.0,0.10497237569060773,0.1141804788213628
method_metric,LOC,Parameterize Test,7,2,-2.0,-2.142857142857143,-2.5,-2.0,1.0,0.0
method_metric,LOC,Pull Up Method,86,18,0.0,0.3372093023255814,0.0,0.0,0.09302325581395349,0.1511627906976744
method_metric,LOC,Push Down Method,182,10,0.0,-0.26373626373626374,0.0,0.0,0.07692307692307693,0.0989010989010989
method_metric,LOC,Remove Method Annotation,549,142,0.0,-0.34972677595628415,0.0,0.0,0.14754098360655737,0.08014571948998178
method_metric,LOC,Remove Method Modifier,105,33,0.0,-0.8571428571428571,0.0,0.0,0.2,0.1619047619047619
method_metric,LOC,Remove Parameter,402,217,-1.0,-1.345771144278607,-3.0,0.0,0.5398009950248757,0.11442786069651742
method_metric,LOC,Remove Parameter Annotation,125,68,0.0,0.688,0.0,2.0,0.216,0.376
method_metric,LOC,Remove Parameter Modifier,4,3,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,LOC,Remove Thrown Exception Type,136,53,0.0,1.2426470588235294,0.0,4.25,0.23529411764705882,0.39705882352941174
method_metric,LOC,Remove Variable Annotation,1,1,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,LOC,Remove Variable Modifier,43,25,0.0,-8.837209302325581,-12.0,1.5,0.4883720930232558,0.3023255813953488
method_metric,LOC,Rename Method,1588,627,0.0,-0.0743073047858942,0.0,0.0,0.10768261964735516,0.13602015113350127
method_metric,LOC,Reorder Parameter,11,9,1.0,5.545454545454546,0.0,6.0,0.0,0.6363636363636364
method_metric,LOC,Replace Anonymous With Lambda,24,12,-5.0,-5.375,-7.0,-3.0,0.9166666666666666,0.08333333333333333
method_metric,LOC,Replace Conditional With Ternary,43,37,-3.0,-4.27906976744186,-8.0,0.5,0.6976744186046512,0.2558139534883721
method_metric,LOC,Replace Generic With Diamond,37,18,0.0,-3.027027027027027,0.0,0.0,0.24324324324324326,0.16216216216216217
method_metric,LOC,Replace Loop With Pipeline,26,21,-5.0,-2.8846153846153846,-6.75,-0.25,0.7307692307692307,0.19230769230769232
method_metric,LOC,Replace Pipeline With Loop,25,19,3.0,4.16,0.0,5.0,0.16,0.72
method_metric,LOC,Split Conditional,97,89,8.0,8.45360824742268,3.0,11.0,0.09278350515463918,0.8556701030927835
method_metric,LOC,Split Method,30,12,1.0,-0.7,-1.0,1.0,0.3,0.5666666666666667
method_metric,LOC,Split Parameter,17,17,1.0,0.23529411764705882,0.0,1.0,0.17647058823529413,0.6470588235294118
method_metric,LOC,Split Variable,5,4,1.0,-1.2,-5.0,2.0,0.4,0.6
method_metric,LOC,Try With Resources,98,38,-2.0,-3.663265306122449,-5.5,0.0,0.6632653061224489,0.17346938775510204
method_metric,PC,Add Method Annotation,1144,241,0.0,-0.0008741258741258741,0.0,0.0,0.0026223776223776225,0.0017482517482517483
method_metric,PC,Add Method Modifier,58,28,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,PC,Add Parameter,1394,925,1.0,1.2417503586800573,1.0,1.0,0.0028694404591104736,0.9741750358680057
method_metric,PC,Add Parameter Annotation,358,73,0.0,0.05027932960893855,0.0,0.0,0.0,0.0446927374301676
method_metric,PC,Add Parameter Modifier,21,7,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616
method_metric,PC,Add Thrown Exception Type,171,74,0.0,0.005847953216374269,0.0,0.0,0.0,0.005847953216374269
method_metric,PC,Add Variable Annotation,55,10,0.0,0.01818181818181818,0.0,0.0,0.0,0.01818181818181818
method_metric,PC,Add Variable Modifier,41,24,0.0,0.12195121951219512,0.0,0.0,0.0,0.04878048780487805
method_metric,PC,Assert Throws,20,8,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,PC,Change Method Access Modifier,439,94,0.0,0.029612756264236904,0.0,0.0,0.0,0.015945330296127564
method_metric,PC,Change Return Type,1385,441,0.0,0.053429602888086646,0.0,0.0,0.004332129963898917,0.04909747292418772
method_metric,PC,Change Thrown Exception Type,23,10,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,PC,Encapsulate Attribute,17,4,0.0,-0.058823529411764705,0.0,0.0,0.058823529411764705,0.0
method_metric,PC,Extract And Move Method,1409,256,0.0,-0.08658623136976579,0.0,0.0,0.15613910574875797,0.1312987934705465
method_metric,PC,Extract Class,254,50,0.0,-0.2204724409448819,-1.0,0.0,0.38188976377952755,0.1968503937007874
method_metric,PC,Extract Method,1773,628,0.0,0.1455160744500846,0.0,1.0,0.14664410603496897,0.25662718556119574
method_metric,PC,Extract Subclass,75,7,0.0,-0.2,-1.0,0.0,0.38666666666666666,0.16
method_metric,PC,Inline Method,119,57,0.0,-0.20168067226890757,0.0,0.0,0.18487394957983194,0.16806722689075632
method_metric,PC,Invert Condition,112,94,0.0,0.03571428571428571,0.0,0.0,0.05357142857142857,0.08035714285714286
method_metric,PC,Merge Catch,3,3,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,PC,Merge Conditional,45,42,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,PC,Merge Method,5,2,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,PC,Merge Parameter,18,16,-1.0,-1.6111111111111112,-2.0,-1.0,1.0,0.0
method_metric,PC,Merge Variable,8,8,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,PC,Modify Method Annotation,1552,297,0.0,0.02577319587628866,0.0,0.0,0.0,0.02190721649484536
method_metric,PC,Modify Parameter Annotation,90,44,0.0,0.1111111111111111,0.0,0.0,0.0,0.07777777777777778
method_metric,PC,Move And Inline Method,45,14,0.0,0.4888888888888889,0.0,1.0,0.1111111111111111,0.3111111111111111
method_metric,PC,Move And Rename Method,130,72,0.0,0.09230769230769231,0.0,0.0,0.07692307692307693,0.18461538461538463
method_metric,PC,Move Code,74,61,0.0,0.13513513513513514,0.0,0.0,0.08108108108108109,0.12162162162162163
method_metric,PC,Move Method,543,143,0.0,0.009208103130755065,0.0,0.0,0.011049723756906077,0.02578268876611418
method_metric,PC,Parameterize Test,7,2,3.0,2.7142857142857144,2.5,3.0,0.0,1.0
method_metric,PC,Pull Up Method,86,18,0.0,0.0,0.0,0.0,0.023255813953488372,0.03488372093023256
method_metric,PC,Push Down Method,182,10,0.0,0.005494505494505495,0.0,0.0,0.0,0.005494505494505495
method_metric,PC,Remove Method Annotation,549,142,0.0,0.08014571948998178,0.0,0.0,0.0036429872495446266,0.07468123861566485
method_metric,PC,Remove Method Modifier,105,33,0.0,-0.0761904761904762,0.0,0.0,0.02857142857142857,0.0
method_metric,PC,Remove Parameter,402,217,-1.0,-0.900497512437811,-1.0,-1.0,0.8134328358208955,0.03731343283582089
method_metric,PC,Remove Parameter Annotation,125,68,0.0,-0.136,0.0,0.0,0.152,0.056
method_metric,PC,Remove Parameter Modifier,4,3,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,PC,Remove Thrown Exception Type,136,53,0.0,0.007352941176470588,0.0,0.0,0.0,0.007352941176470588
method_metric,PC,Remove Variable Annotation,1,1,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,PC,Remove Variable Modifier,43,25,0.0,0.6511627906976745,0.0,1.0,0.023255813953488372,0.32558139534883723
method_metric,PC,Rename Method,1588,627,0.0,0.020780856423173802,0.0,0.0,0.034634760705289674,0.05037783375314862
method_metric,PC,Reorder Parameter,11,9,0.0,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182
method_metric,PC,Replace Anonymous With Lambda,24,12,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,PC,Replace Conditional With Ternary,43,37,0.0,0.09302325581395349,0.0,0.0,0.023255813953488372,0.06976744186046512
method_metric,PC,Replace Generic With Diamond,37,18,0.0,0.10810810810810811,0.0,0.0,0.0,0.08108108108108109
method_metric,PC,Replace Loop With Pipeline,26,21,0.0,0.3076923076923077,0.0,0.0,0.0,0.07692307692307693
method_metric,PC,Replace Pipeline With Loop,25,19,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,PC,Split Conditional,97,89,0.0,0.020618556701030927,0.0,0.0,0.0,0.020618556701030927
method_metric,PC,Split Method,30,12,0.0,-0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333
method_metric,PC,Split Parameter,17,17,1.0,1.411764705882353,1.0,2.0,0.0,0.8235294117647058
method_metric,PC,Split Variable,5,4,0.0,0.0,0.0,0.0,0.0,0.0
method_metric,PC,Try With Resources,98,38,0.0,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612
type_metric,DIT,Add Class Annotation,1210,534,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,DIT,Add Class Modifier,14,13,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,DIT,Change Class Access Modifier,98,22,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,DIT,Change Return Type,12,11,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,DIT,Change Type Declaration Kind,19,13,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,DIT,Extract Class,226,152,0.0,-0.01327433628318584,0.0,0.0,0.01327433628318584,0.0
type_metric,DIT,Extract Interface,45,21,1.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666
type_metric,DIT,Extract Subclass,4,4,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,DIT,Extract Superclass,63,23,1.0,0.6507936507936508,0.0,1.0,0.0,0.6349206349206349
type_metric,DIT,Merge Class,3,3,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,DIT,Modify Class Annotation,567,269,0.0,0.003527336860670194,0.0,0.0,0.0,0.003527336860670194
type_metric,DIT,Move And Rename Class,109,56,0.0,-0.009174311926605505,0.0,0.0,0.03669724770642202,0.045871559633027525
type_metric,DIT,Move Class,1891,172,0.0,-0.010576414595452142,0.0,0.0,0.011634056054997356,0.0010576414595452142
type_metric,DIT,Move Package,10,2,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,DIT,Move Source Folder,98,17,0.0,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612
type_metric,DIT,Remove Class Annotation,591,212,0.0,0.030456852791878174,0.0,0.0,0.00338409475465313,0.0338409475465313
type_metric,DIT,Remove Class Modifier,38,24,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,DIT,Rename Class,270,185,0.0,-109.51481481481481,0.0,0.0,0.007407407407407408,0.022222222222222223
type_metric,DIT,Rename Package,1,1,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,DIT,Split Class,10,10,0.0,0.2,0.0,0.0,0.0,0.2
type_metric,FANIN,Add Class Annotation,1210,534,0.0,0.13884297520661157,0.0,0.0,0.010743801652892562,0.0743801652892562
type_metric,FANIN,Add Class Modifier,14,13,1.0,0.9285714285714286,0.0,1.75,0.0,0.5714285714285714
type_metric,FANIN,Change Class Access Modifier,98,22,0.0,0.04081632653061224,0.0,0.0,0.0,0.030612244897959183
type_metric,FANIN,Change Return Type,12,11,0.0,-0.4166666666666667,0.0,2.25,0.16666666666666666,0.3333333333333333
type_metric,FANIN,Change Type Declaration Kind,19,13,0.0,0.21052631578947367,0.0,0.0,0.0,0.21052631578947367
type_metric,FANIN,Extract Class,226,152,0.0,-0.017699115044247787,0.0,0.0,0.07964601769911504,0.04424778761061947
type_metric,FANIN,Extract Interface,45,21,0.0,0.0,0.0,0.0,0.13333333333333333,0.044444444444444446
type_metric,FANIN,Extract Subclass,4,4,0.0,-0.25,-0.25,0.0,0.25,0.0
type_metric,FANIN,Extract Superclass,63,23,0.0,0.2222222222222222,0.0,0.0,0.07936507936507936,0.2222222222222222
type_metric,FANIN,Merge Class,3,3,0.0,-1.6666666666666667,-3.0,0.5,0.3333333333333333,0.3333333333333333
type_metric,FANIN,Modify Class Annotation,567,269,0.0,0.031746031746031744,0.0,0.0,0.007054673721340388,0.03350970017636684
type_metric,FANIN,Move And Rename Class,109,56,0.0,-0.03669724770642202,0.0,0.0,0.12844036697247707,0.06422018348623854
type_metric,FANIN,Move Class,1891,172,0.0,-0.08143839238498149,0.0,0.0,0.0375462718138551,0.035959809624537285
type_metric,FANIN,Move Package,10,2,0.0,-0.3,-0.75,0.0,0.3,0.0
type_metric,FANIN,Move Source Folder,98,17,0.0,0.09183673469387756,0.0,0.0,0.04081632653061224,0.07142857142857142
type_metric,FANIN,Remove Class Annotation,591,212,0.0,0.10490693739424704,0.0,0.0,0.01692047377326565,0.11505922165820642
type_metric,FANIN,Remove Class Modifier,38,24,0.0,-0.07894736842105263,0.0,0.0,0.18421052631578946,0.13157894736842105
type_metric,FANIN,Rename Class,270,185,0.0,-0.03333333333333333,0.0,0.0,0.08148148148148149,0.09259259259259259
type_metric,FANIN,Rename Package,1,1,1.0,1.0,1.0,1.0,0.0,1.0
type_metric,FANIN,Split Class,10,10,0.0,-0.7,-0.75,0.0,0.3,0.0
type_metric,FANOUT,Add Class Annotation,1210,534,0.0,0.12396694214876033,0.0,0.0,0.014049586776859505,0.09586776859504133
type_metric,FANOUT,Add Class Modifier,14,13,1.0,0.8571428571428571,0.0,1.0,0.07142857142857142,0.6428571428571429
type_metric,FANOUT,Change Class Access Modifier,98,22,0.0,-0.12244897959183673,0.0,0.0,0.09183673469387756,0.0
type_metric,FANOUT,Change Return Type,12,11,0.0,0.25,0.0,0.0,0.08333333333333333,0.16666666666666666
type_metric,FANOUT,Change Type Declaration Kind,19,13,0.0,0.3157894736842105,0.0,1.0,0.15789473684210525,0.47368421052631576
type_metric,FANOUT,Extract Class,226,152,1.0,0.21238938053097345,0.0,1.0,0.19911504424778761,0.5353982300884956
type_metric,FANOUT,Extract Interface,45,21,0.0,-0.022222222222222223,0.0,0.0,0.022222222222222223,0.0
type_metric,FANOUT,Extract Subclass,4,4,-0.5,-0.75,-1.25,0.0,0.5,0.0
type_metric,FANOUT,Extract Superclass,63,23,0.0,0.2222222222222222,0.0,0.0,0.07936507936507936,0.23809523809523808
type_metric,FANOUT,Merge Class,3,3,0.0,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333
type_metric,FANOUT,Modify Class Annotation,567,269,0.0,0.06349206349206349,0.0,0.0,0.015873015873015872,0.0564373897707231
type_metric,FANOUT,Move And Rename Class,109,56,0.0,0.03669724770642202,0.0,0.0,0.06422018348623854,0.11926605504587157
type_metric,FANOUT,Move Class,1891,172,0.0,0.0005288207297726071,0.0,0.0,0.014806980433632998,0.01269169751454257
type_metric,FANOUT,Move Package,10,2,0.0,0.0,0.0,0.0,0.0,0.0
type_metric,FANOUT,Move Source Folder,98,17,0.0,-0.030612244897959183,0.0,0.0,0.09183673469387756,0.08163265306122448
